OrderID,ProductID,Quantity,UnitCost,UnitPrice,TotalCost,TotalPrice
2187,626,6,37.19,41.99,223.14,251.94
1237,772,14,3.02,4.99,42.28,69.86
1079,737,9,90.12,104.99,811.08,944.91
624,205,3,76.95,125,230.85,375
2797,969,1,75.43,81.99,75.43,81.99
120,347,1,56.75,90.26,56.75,90.26
2040,878,13,62.25,87.99,809.25,1143.87
2178,357,10,32.19,39.99,321.9,399.9
2180,206,13,34.63,45.99,450.19,597.87
617,514,10,97.73,243.23,977.3,2432.3
816,972,10,9.5,14.99,95,149.9
520,638,9,1.38,1.99,12.42,17.91
2386,31,4,30.06,51.99,120.24,207.96
2539,186,6,86.96,169.99,521.76,1019.94
493,36,7,35.14,58.99,245.98,412.93
1669,791,13,54.05,54.99,702.65,714.87
1046,313,4,42.63,69,170.52,276
883,857,14,20.67,36.57,289.38,511.98
71,385,9,25.63,48,230.67,432
2372,775,1,76.03,108.99,76.03,108.99
1271,4,4,67.4,94.99,269.6,379.96
275,255,10,21.97,36,219.7,360
585,325,6,45.63,69.99,273.78,419.94
480,373,5,92.1,140,460.5,700
2018,430,5,14.53,19.99,72.65,99.95
2557,589,10,84.73,90.99,847.3,909.9
2218,639,3,71.08,161.87,213.24,485.61
545,412,14,30.09,42.99,421.26,601.86
2125,544,14,40.88,68,572.32,952
1333,417,10,37.42,89.3,374.2,893
1056,733,5,75.93,96.99,379.65,484.95
1604,402,7,30.15,83.34,211.05,583.38
565,333,11,75.06,129.99,825.66,1429.89
2965,282,12,21.57,37.99,258.84,455.88
1833,388,7,36.96,107.51,258.72,752.57
400,783,7,18.24,23.99,127.68,167.93
1577,429,5,33.34,79.52,166.7,397.6
1285,264,5,39.57,119.64,197.85,598.2
1186,931,10,43.43,74.99,434.3,749.9
2423,434,4,54.97,129.05,219.88,516.2
1251,36,14,35.14,58.99,491.96,825.86
1780,935,10,18.06,21,180.6,210
579,370,13,20.77,34.99,270.01,454.87
1516,525,4,5.07,6.99,20.28,27.96
2255,61,6,81.42,86,488.52,516
1251,497,13,88.76,146.99,1153.88,1910.87
1868,231,5,19.43,58.33,97.15,291.65
949,323,8,65.9,70,527.2,560
1145,432,9,70.75,123.99,636.75,1115.91
1560,856,11,27.37,42,301.07,462
314,130,14,34.95,65,489.3,910
2683,198,5,97.09,118.99,485.45,594.95
2061,567,6,28.52,34.99,171.12,209.94
1989,654,11,17.17,43.92,188.87,483.12
2,428,6,26.59,45.99,159.54,275.94
1678,764,13,53.85,56.99,700.05,740.87
325,324,6,99.18,272.98,595.08,1637.88
1819,272,6,77.33,139.99,463.98,839.94
2151,277,5,24.54,43.74,122.7,218.7
2037,558,11,25.81,49.99,283.91,549.89
2156,426,14,12.4,13,173.6,182
43,65,3,57,79.99,171,239.97
418,53,10,2.79,3.99,27.9,39.9
808,180,10,72.25,120.99,722.5,1209.9
2635,344,6,96.06,171.99,576.36,1031.94
2867,433,11,19.98,23,219.78,253
2071,20,8,1.4,1.99,11.2,15.92
2813,21,8,31.83,43.99,254.64,351.92
1764,61,7,81.42,86,569.94,602
1742,484,2,46.62,80.99,93.24,161.98
1146,304,8,14.47,27.45,115.76,219.6
996,802,11,55.77,104,613.47,1144
1984,802,14,55.77,104,780.78,1456
1844,20,4,1.4,1.99,5.6,7.96
9,216,2,29.2,48.99,58.4,97.98
2233,360,10,56.68,87.99,566.8,879.9
167,711,11,31.94,72.89,351.34,801.79
684,848,6,36.09,67.99,216.54,407.94
333,659,3,82.49,125,247.47,375
156,263,5,37.74,49.99,188.7,249.95
570,520,14,38.67,73,541.38,1022
47,661,6,99.4,199.42,596.4,1196.52
631,230,9,87.35,95,786.15,855
2294,852,14,76.22,82.99,1067.08,1161.86
308,635,6,67.74,71.99,406.44,431.94
2246,585,13,7.23,8.34,93.99,108.42
271,272,4,77.33,139.99,309.32,559.96
1202,294,4,95.36,185.99,381.44,743.96
1375,871,2,66.65,178.07,133.3,356.14
2860,85,4,41.53,115.77,166.12,463.08
1596,749,9,83.64,100.99,752.76,908.91
901,214,14,23.5,42,329,588
182,647,6,36.76,72,220.56,432
1165,340,12,41.66,77.17,499.92,926.04
2845,91,1,39.94,47,39.94,47
521,509,9,67.59,108.99,608.31,980.91
1766,969,11,75.43,81.99,829.73,901.89
1633,962,8,34.09,42.99,272.72,343.92
801,156,12,94.48,233.41,1133.76,2800.92
2387,147,6,6.63,11.99,39.78,71.94
2343,472,7,33.85,95.9,236.95,671.3
1683,214,9,23.5,42,211.5,378
2326,655,3,97.53,137,292.59,411
2293,605,11,49.8,80.99,547.8,890.89
455,130,12,34.95,65,419.4,780
1804,850,8,18.18,47.68,145.44,381.44
1367,15,8,67.15,101,537.2,808
2755,529,9,42.46,63.49,382.14,571.41
2221,276,4,85.11,168,340.44,672
1714,800,8,99.95,253.19,799.6,2025.52
187,522,11,71.33,98.67,784.63,1085.37
2843,349,6,45.15,54.99,270.9,329.94
2575,334,14,16.42,19.99,229.88,279.86
1152,748,11,57.54,59.99,632.94,659.89
2741,778,7,68.06,107.99,476.42,755.93
437,796,7,85.52,160,598.64,1120
2113,854,10,8.32,10.99,83.2,109.9
896,995,4,82.91,156.99,331.64,627.96
1877,635,11,67.74,71.99,745.14,791.89
263,968,3,37.3,60.99,111.9,182.97
721,866,9,35.23,115.41,317.07,1038.69
105,527,13,95.4,158.99,1240.2,2066.87
2946,25,1,65.84,75,65.84,75
2991,768,1,48.44,138.48,48.44,138.48
1330,596,3,60.31,114.99,180.93,344.97
2097,630,1,21.76,32,21.76,32
583,506,10,72.39,111.99,723.9,1119.9
383,539,6,25.17,27,151.02,162
2993,695,10,69.78,109.99,697.8,1099.9
859,577,11,17.94,23.99,197.34,263.89
1417,802,3,55.77,104,167.31,312
1107,255,4,21.97,36,87.88,144
486,505,6,89.81,131.99,538.86,791.94
832,70,4,76.21,131.99,304.84,527.96
1232,144,3,82.35,244.68,247.05,734.04
1938,834,4,85.11,154.99,340.44,619.96
2783,47,8,94.89,334.83,759.12,2678.64
262,344,13,96.06,171.99,1248.78,2235.87
60,212,7,43.9,49.99,307.3,349.93
1599,187,11,67.55,118.27,743.05,1300.97
52,587,3,54.67,55.99,164.01,167.97
2808,462,1,84.63,136.99,84.63,136.99
1640,882,1,83.86,157.99,83.86,157.99
1914,621,13,72.01,127,936.13,1651
1463,189,13,64.9,203.24,843.7,2642.12
2218,744,13,5.21,6.99,67.73,90.87
974,99,12,4.44,6,53.28,72
2235,502,13,22.48,49.19,292.24,639.47
2544,400,9,85.81,131.75,772.29,1185.75
2171,286,10,4.33,7.62,43.3,76.2
1092,624,14,12.73,23.99,178.22,335.86
559,191,9,68.81,128,619.29,1152
104,284,8,55.29,104.99,442.32,839.92
402,134,2,45.79,52,91.58,104
1818,17,5,15.71,22.99,78.55,114.95
258,998,13,99.07,114.99,1287.91,1494.87
1761,209,4,72.3,117.99,289.2,471.96
1205,426,11,12.4,20.48,136.4,225.28
212,596,12,60.31,140.46,723.72,1685.52
2614,980,11,61.41,88,675.51,968
2984,285,10,5.52,8.54,55.2,85.4
2603,359,8,77.15,125,617.2,1000
2989,844,3,97.96,173.99,293.88,521.97
2797,638,2,1.38,1.99,2.76,3.98
2486,917,1,35.43,45.99,35.43,45.99
1108,398,5,39.56,45.99,197.8,229.95
254,737,13,90.12,104.99,1171.56,1364.87
2994,397,8,42.45,73.99,339.6,591.92
1216,632,2,83.07,102.99,166.14,205.98
2534,477,11,44.14,51,485.54,561
2460,686,9,91.77,133.99,825.93,1205.91
2235,301,1,21.27,44.13,21.27,44.13
2655,575,14,77.02,109.99,1078.28,1539.86
2917,455,11,42.6,81.99,468.6,901.89
1137,372,5,96.29,183.99,481.45,919.95
2265,632,14,83.07,102.99,1162.98,1441.86
582,471,4,99.18,144.99,396.72,579.96
2414,648,9,66.95,108.54,602.55,976.86
1511,105,7,52.44,87.99,367.08,615.93
2837,508,1,70.77,126.99,70.77,126.99
732,835,7,48.16,65.99,337.12,461.93
474,943,11,4.09,6.99,44.99,76.89
787,947,12,86.75,131.99,1041,1583.88
176,4,10,67.4,94.99,674,949.9
229,274,10,99.05,102,990.5,1020
626,607,13,39.5,70,513.5,910
1080,771,10,37.48,69,374.8,690
1185,793,6,33.76,62.12,202.56,372.72
273,597,9,20.21,29.44,181.89,264.96
2002,3,4,38.23,66.99,152.92,267.96
778,888,6,15.17,15.99,91.02,95.94
1546,287,5,48.59,78.56,242.95,392.8
2452,172,14,80,121,1120,1694
1866,273,11,30.99,85.32,340.89,938.52
188,723,8,53.48,60.99,427.84,487.92
1476,963,13,43.81,113.1,569.53,1470.3
907,307,8,22.65,41.99,181.2,335.92
661,786,3,78.22,123.99,234.66,371.97
427,704,10,53.32,58.99,533.2,589.9
2261,922,7,70.04,118.99,490.28,832.93
41,729,10,47.9,92,479,920
2795,888,2,15.17,15.99,30.34,31.98
626,605,5,49.8,80.99,249,404.95
2108,13,3,95.1,133.99,285.3,401.97
1088,466,7,66.74,105.99,467.18,741.93
1400,296,7,62.27,112.99,435.89,790.93
655,216,9,29.2,48.99,262.8,440.91
1959,494,2,15.09,26.96,30.18,53.92
1086,608,10,68.42,80.99,684.2,809.9
268,212,1,43.9,49.99,43.9,49.99
2374,345,10,84.17,122,841.7,1220
2038,976,13,9.95,18,129.35,234
2514,637,4,44.58,80,178.32,320
1780,189,6,64.9,121.99,389.4,731.94
438,556,11,63.79,113,701.69,1243
369,650,12,71.11,105,853.32,1260
258,735,7,14.03,21.99,98.21,153.93
332,927,1,88.35,149.99,88.35,149.99
1072,854,4,8.32,10.99,33.28,43.96
765,863,8,68.4,111,547.2,888
2655,451,1,22.8,35.99,22.8,35.99
1080,231,5,19.43,31.99,97.15,159.95
615,324,3,99.18,145,297.54,435
2545,528,1,27.59,48.99,27.59,48.99
389,664,14,41.9,46,586.6,644
2616,533,11,17.65,23,194.15,253
225,491,5,49.08,61,245.4,305
299,968,11,37.3,84.08,410.3,924.88
242,762,14,59.3,154.69,830.2,2165.66
2673,273,1,30.99,48,30.99,48
2793,872,14,38.37,50.99,537.18,713.86
1762,516,7,31,56,217,392
821,954,13,39.83,58.99,517.79,766.87
2149,437,14,70.4,116,985.6,1624
638,936,13,35.69,83.83,463.97,1089.79
1931,567,9,28.52,34.99,256.68,314.91
2691,425,11,76.62,87,842.82,957
2649,108,7,13.5,29.56,94.5,206.92
1314,304,3,14.47,35.96,43.41,107.88
1075,518,6,96.83,97.99,580.98,587.94
757,216,10,29.2,48.99,292,489.9
1581,665,5,28.75,52,143.75,260
539,480,1,91.26,180,91.26,180
1011,829,4,11.05,13.99,44.2,55.96
178,819,12,92.5,104,1110,1248
2979,693,8,73.25,116.99,586,935.92
989,505,3,89.81,136.08,269.43,408.24
2317,720,4,51.52,65.99,206.08,263.96
2326,879,3,48.58,84.99,145.74,254.97
1554,13,12,95.1,133.99,1141.2,1607.88
1315,317,9,56.08,89.99,504.72,809.91
818,353,6,87.74,136,526.44,816
1508,165,3,13.81,15.99,41.43,47.97
165,240,7,26.56,93.09,185.92,651.63
1527,231,1,19.43,31.99,19.43,31.99
99,491,10,49.08,61,490.8,610
783,670,13,13.38,24,173.94,312
1631,865,14,19.73,32.99,276.22,461.86
1451,936,7,35.69,41.99,249.83,293.93
2402,954,9,39.83,58.99,358.47,530.91
2945,802,14,55.77,104,780.78,1456
2308,977,3,83.55,137.99,250.65,413.97
382,972,1,9.5,19.12,9.5,19.12
115,423,13,53.18,99.99,691.34,1299.87
2298,977,13,83.55,137.99,1086.15,1793.87
2635,145,2,48.45,79.12,96.9,158.24
2737,897,6,82.28,153,493.68,918
1220,470,10,21.86,60.97,218.6,609.7
2555,145,5,48.45,122.59,242.25,612.95
2604,369,8,5.24,8,41.92,64
106,592,8,97.77,327.43,782.16,2619.44
2153,386,3,3.8,5,11.4,15
86,480,9,91.26,245.51,821.34,2209.59
2544,719,14,58.15,106,814.1,1484
916,681,6,49.18,61.99,295.08,371.94
288,527,9,95.4,158.99,858.6,1430.91
1998,637,11,44.58,80,490.38,880
2097,592,13,97.77,245.64,1271.01,3193.32
1133,723,3,53.48,60.99,160.44,182.97
311,215,6,15.11,21,90.66,126
658,173,1,12.88,15,12.88,15
454,721,6,73.77,116.99,442.62,701.94
1334,611,12,17.94,31.99,215.28,383.88
2444,664,10,41.9,46,419,460
969,905,5,37.52,55.99,187.6,279.95
1037,735,3,14.03,33.16,42.09,99.48
2908,731,3,48.16,55.99,144.48,167.97
2455,753,7,2.7,7.24,18.9,50.68
1967,180,10,72.25,120.99,722.5,1209.9
596,146,1,23.67,45.99,23.67,45.99
343,19,9,41.58,70,374.22,630
242,549,10,66.03,78.99,660.3,789.9
924,56,1,9.46,9.99,9.46,9.99
2542,366,3,29.78,67.15,89.34,201.45
1346,17,6,15.71,22.99,94.26,137.94
2575,615,5,84.37,87.99,421.85,439.95
687,646,1,49.95,57.37,49.95,57.37
1437,410,8,29.09,38,232.72,304
980,331,11,91.82,152.99,1010.02,1682.89
1568,190,13,30.44,44.99,395.72,584.87
795,952,14,65.49,104.99,916.86,1469.86
2448,263,1,37.74,49.99,37.74,49.99
679,819,3,92.5,104,277.5,312
1686,217,9,74.07,130,666.63,1170
1954,846,7,89.43,255.32,626.01,1787.24
787,140,11,24.29,31,267.19,341
506,968,3,37.3,60.99,111.9,182.97
1691,850,5,18.18,24.99,90.9,124.95
288,380,5,41.67,44.99,208.35,224.95
132,317,6,56.08,89.99,336.48,539.94
1969,261,13,96.5,183.99,1254.5,2391.87
205,437,8,70.4,116,563.2,928
1924,334,7,16.42,19.99,114.94,139.93
2161,950,3,85.5,101.99,256.5,305.97
219,419,12,64.51,106,774.12,1272
1432,992,1,30.44,40.99,30.44,40.99
310,911,12,11.18,18.99,134.16,227.88
1894,308,14,5.69,9.99,79.66,139.86
2824,452,13,29.23,49.99,379.99,649.87
1116,834,2,85.11,154.99,170.22,309.98
2738,396,3,53.59,98.99,160.77,296.97
2858,68,8,59.45,213.01,475.6,1704.08
1155,506,14,72.39,198.84,1013.46,2783.76
1601,504,14,82.94,99,1161.16,1386
377,161,1,82.01,105,82.01,105
2925,248,6,12.22,12.99,73.32,77.94
977,445,8,59.99,80.99,479.92,647.92
1703,519,3,49.64,50.99,148.92,152.97
334,581,10,5.35,9,53.5,90
1940,704,4,53.32,58.99,213.28,235.96
848,41,7,9.06,10,63.42,70
1382,728,8,90.94,148.99,727.52,1191.92
215,540,4,63.77,104.33,255.08,417.32
2165,253,10,74.18,96.99,741.8,969.9
2218,622,14,68.98,76,965.72,1064
1481,861,12,21.28,27.99,255.36,335.88
2673,555,2,79.63,137.99,159.26,275.98
1504,982,7,44.46,81.99,311.22,573.93
2779,248,13,12.22,12.99,158.86,168.87
2615,837,10,60.84,145.21,608.4,1452.1
1182,634,3,56.95,65.99,170.85,197.97
2690,296,14,62.27,112.99,871.78,1581.86
2008,306,4,41.24,45.99,164.96,183.96
1673,924,14,39.07,44.99,546.98,629.86
1563,485,6,90.34,113,542.04,678
1930,586,5,57.23,106.99,286.15,534.95
2535,764,5,53.85,56.99,269.25,284.95
2818,665,9,28.75,52,258.75,468
1490,947,11,86.75,131.99,954.25,1451.89
1047,839,9,30.32,32.99,272.88,296.91
2406,64,12,43.95,56.99,527.4,683.88
1312,762,12,59.3,97.99,711.6,1175.88
16,668,2,30.06,47.99,60.12,95.98
2153,576,7,15.17,53.98,106.19,377.86
2272,197,11,82.5,148,907.5,1628
800,281,1,76.58,175.65,76.58,175.65
2482,644,3,67.82,107.99,203.46,323.97
117,859,4,78.57,123.99,314.28,495.96
128,114,6,5.1,7.99,30.6,47.94
1275,260,10,99.74,197.05,997.4,1970.5
1188,125,2,48.52,88,97.04,176
2839,49,3,22.12,36.99,66.36,110.97
737,915,13,68.57,82,891.41,1066
2945,906,8,99,146.99,792,1175.92
590,933,14,48.78,76.99,682.92,1077.86
1711,675,13,3.95,6,51.35,78
1512,915,10,68.57,125.89,685.7,1258.9
158,337,8,97.3,104.99,778.4,839.92
1728,979,11,57.51,93.99,632.61,1033.89
1299,90,2,32.34,43,64.68,86
2400,960,5,88.13,90.99,440.65,454.95
789,672,11,27.48,52.99,302.28,582.89
1702,854,3,8.32,10.99,24.96,32.97
2041,636,4,62.54,123.99,250.16,495.96
1415,982,13,44.46,109.56,577.98,1424.28
720,701,1,69.45,98.99,69.45,98.99
2877,892,4,4.25,5.99,17,23.96
889,393,1,24.54,40.99,24.54,40.99
2567,278,5,44.19,58.99,220.95,294.95
1388,894,10,96.74,113.99,967.4,1139.9
2230,466,9,66.74,105.99,600.66,953.91
1339,486,6,16.02,30,96.12,180
756,440,13,36.15,66.99,469.95,870.87
2188,245,8,56.79,87.99,454.32,703.92
1082,246,6,12.31,18,73.86,108
1821,413,9,78.6,179.63,707.4,1616.67
41,698,14,17.81,31.99,249.34,447.86
2741,91,7,39.94,47,279.58,329
2780,270,13,4.29,6.32,55.77,82.16
436,792,13,97.28,172.99,1264.64,2248.87
2313,303,9,89.23,132.99,803.07,1196.91
2591,59,3,13.76,25,41.28,75
2587,853,10,4.98,7.99,49.8,79.9
1474,235,3,31.64,47.99,94.92,143.97
518,771,13,37.48,69,487.24,897
1842,714,11,57.64,86.99,634.04,956.89
2493,75,4,99.79,182.99,399.16,731.96
837,493,9,88.55,117,796.95,1053
167,674,4,36.44,62,145.76,248
242,973,9,69.79,99.99,628.11,899.91
668,402,9,30.15,45,271.35,405
706,137,12,14.62,28.3,175.44,339.6
1448,302,6,74,122.99,444,737.94
1057,266,12,4.12,11.32,49.44,135.84
1672,631,1,37.77,66.99,37.77,66.99
618,911,13,11.18,18.99,145.34,246.87
1142,985,11,28.63,29.99,314.93,329.89
2541,979,14,57.51,93.99,805.14,1315.86
1642,837,4,60.84,82,243.36,328
290,258,1,31.37,38,31.37,38
2700,394,12,33.13,41.99,397.56,503.88
2046,48,10,72.2,92,722,920
1520,956,3,87.06,121.99,261.18,365.97
2340,970,8,9.53,10.99,76.24,87.92
926,248,1,12.22,12.99,12.22,12.99
1413,950,9,85.5,101.99,769.5,917.91
1742,810,7,33.3,59,233.1,413
2018,395,5,25.08,29,125.4,145
935,762,7,59.3,97.99,415.1,685.93
217,898,5,37.52,101.23,187.6,506.15
2000,336,3,11.43,12.99,34.29,38.97
1989,483,2,40.83,56.99,81.66,113.98
446,643,4,51.29,86.99,205.16,347.96
1375,224,6,86.65,117.99,519.9,707.94
1399,684,10,35.1,59,351,590
1137,257,4,84.61,138.99,338.44,555.96
778,962,9,34.09,42.99,306.81,386.91
1137,918,11,97.29,143.99,1070.19,1583.89
2136,252,14,81.01,131.99,1134.14,1847.86
1273,849,13,66.15,75.99,859.95,987.87
1161,891,14,55.36,61.99,775.04,867.86
1957,194,12,12.36,25,148.32,300
2820,949,4,82.28,96.99,329.12,387.96
387,973,10,69.79,99.99,697.9,999.9
1889,257,11,84.61,138.99,930.71,1528.89
1326,168,10,81.36,152,813.6,1520
293,652,2,80.16,144.99,160.32,289.98
281,822,11,57.18,59.99,628.98,659.89
2465,213,12,12.46,16.99,149.52,203.88
1455,901,9,52.35,101.99,471.15,917.91
428,220,5,11.04,18,55.2,90
1340,610,2,83.03,194.12,166.06,388.24
2386,7,8,47.34,54.99,378.72,439.92
1498,190,14,30.44,44.99,426.16,629.86
158,770,7,81.95,157.99,573.65,1105.93
62,40,6,65.22,70.99,391.32,425.94
2209,728,14,90.94,148.99,1273.16,2085.86
172,209,4,72.3,117.99,289.2,471.96
717,897,3,82.28,153,246.84,459
2403,932,11,75.22,117,827.42,1287
104,332,7,26.33,47,184.31,329
2785,35,4,84.18,90,336.72,360
1195,58,14,28.05,48.99,392.7,685.86
84,913,3,67.82,78,203.46,234
1654,15,1,67.15,101,67.15,101
1507,325,3,45.63,69.99,136.89,209.97
904,872,10,38.37,77.32,383.7,773.2
1793,863,5,68.4,111,342,555
2394,77,4,51.27,102.85,205.08,411.4
965,172,5,80,179.52,400,897.6
2089,465,6,27.93,33,167.58,198
522,347,9,56.75,62.99,510.75,566.91
2582,549,14,66.03,99.64,924.42,1394.96
965,447,5,3.57,6,17.85,30
1147,959,13,22.61,27.99,293.93,363.87
1913,634,12,56.95,65.99,683.4,791.88
2029,35,13,84.18,90,1094.34,1170
544,971,12,35.32,79.32,423.84,951.84
2460,506,8,72.39,111.99,579.12,895.92
15,799,12,3.07,3.99,36.84,47.88
322,786,6,78.22,123.99,469.32,743.94
247,697,3,85.18,107.99,255.54,323.97
2804,390,2,82.34,135,164.68,270
1885,646,6,49.95,52.99,299.7,317.94
477,974,14,78.5,113,1099,1582
306,515,12,93.34,123.99,1120.08,1487.88
531,98,6,59.1,71.99,354.6,431.94
2247,106,8,35.6,63,284.8,504
1652,471,10,99.18,144.99,991.8,1449.9
1270,136,2,34.28,56,68.56,112
683,480,3,91.26,180,273.78,540
2832,532,5,32.28,44.99,161.4,224.95
2075,279,13,55.57,64.99,722.41,844.87
1747,894,7,96.74,187.79,677.18,1314.53
1449,587,5,54.67,55.99,273.35,279.95
1922,383,12,75.8,105,909.6,1260
187,409,5,77.49,176.11,387.45,880.55
2505,942,14,39.2,70.52,548.8,987.28
2740,102,12,40.48,62.73,485.76,752.76
2534,863,11,68.4,219.41,752.4,2413.51
1378,841,4,73.55,130.99,294.2,523.96
2009,789,3,12.32,20,36.96,60
352,869,8,8.85,12,70.8,96
2490,465,3,27.93,33,83.79,99
2689,615,3,84.37,115.76,253.11,347.28
1872,484,8,46.62,80.99,372.96,647.92
221,910,14,48.94,91,685.16,1274
986,237,1,45.34,47.99,45.34,47.99
2560,405,9,18.63,20.99,167.67,188.91
1314,425,10,76.62,92.19,766.2,921.9
211,405,14,18.63,20.99,260.82,293.86
792,368,10,45.99,60.99,459.9,609.9
2894,240,13,26.56,51,345.28,663
1202,225,4,69.01,82.99,276.04,331.96
2878,117,10,98.02,144.99,980.2,1449.9
274,353,2,87.74,238.22,175.48,476.44
1413,287,9,48.59,52.99,437.31,476.91
2405,692,8,19.27,24.99,154.16,199.92
334,84,10,84.44,110,844.4,1100
2155,238,13,46.57,58.99,605.41,766.87
1022,197,11,82.5,148,907.5,1628
1116,169,2,59.08,84,118.16,168
1793,490,13,61.49,61.99,799.37,805.87
704,938,11,82.73,119.99,910.03,1319.89
1863,929,10,5.05,11.17,50.5,111.7
2617,350,12,24.99,35,299.88,420
554,762,12,59.3,97.99,711.6,1175.88
465,599,9,8.64,16,77.76,144
2732,521,12,34.26,63.99,411.12,767.88
2595,142,9,78.12,128,703.08,1152
2119,32,5,53.13,96,265.65,480
1126,703,10,55.07,163.55,550.7,1635.5
2313,292,11,27.12,35,298.32,385
2797,486,1,16.02,30,16.02,30
2685,825,7,81.73,98,572.11,686
937,838,11,17.89,29.99,196.79,329.89
2007,52,1,47.2,78.99,47.2,78.99
1811,619,14,34.66,75.18,485.24,1052.52
1541,219,14,80.45,128,1126.3,1792
24,859,14,78.57,123.99,1099.98,1735.86
167,207,14,52.9,101.99,740.6,1427.86
2486,676,2,97.65,119.99,195.3,239.98
1405,910,3,48.94,91,146.82,273
1857,698,9,17.81,51.43,160.29,462.87
228,494,6,15.09,28.91,90.54,173.46
2810,610,12,83.03,138.99,996.36,1667.88
2461,490,3,61.49,61.99,184.47,185.97
1456,510,3,63.87,106.68,191.61,320.04
637,495,1,35.24,70.12,35.24,70.12
401,280,1,8.94,14.99,8.94,14.99
470,834,12,85.11,154.99,1021.32,1859.88
1001,382,3,77.83,121.99,233.49,365.97
1259,468,6,50.74,64.99,304.44,389.94
132,882,9,83.86,157.99,754.74,1421.91
2904,813,6,71.58,88.99,429.48,533.94
2993,987,1,97.09,319.41,97.09,319.41
96,28,4,1.12,1.99,4.48,7.96
368,680,1,16.52,30.99,16.52,30.99
1037,509,3,67.59,108.99,202.77,326.97
152,581,3,5.35,9,16.05,27
1042,324,4,99.18,145,396.72,580
446,530,7,37.96,57.99,265.72,405.93
293,535,6,27.49,52.18,164.94,313.08
1565,191,14,68.81,128,963.34,1792
889,749,6,83.64,100.99,501.84,605.94
2769,884,4,99.06,191.99,396.24,767.96
74,369,14,5.24,8,73.36,112
1374,75,1,99.79,182.99,99.79,182.99
1543,368,14,45.99,60.99,643.86,853.86
2709,385,2,25.63,48,51.26,96
2167,518,7,96.83,97.99,677.81,685.93
943,105,12,52.44,140.32,629.28,1683.84
1187,238,6,46.57,58.99,279.42,353.94
2332,373,12,92.1,140,1105.2,1680
1393,186,9,86.96,169.99,782.64,1529.91
1506,861,13,21.28,27.99,276.64,363.87
595,800,6,99.95,175,599.7,1050
906,608,11,68.42,80.99,752.62,890.89
1522,607,1,39.5,70,39.5,70
997,646,3,49.95,52.99,149.85,158.97
1576,373,10,92.1,177.85,921,1778.5
72,970,2,9.53,17.13,19.06,34.26
1112,280,12,8.94,14.99,107.28,179.88
258,38,8,41.3,43.99,330.4,351.92
2736,372,12,96.29,351.71,1155.48,4220.52
390,876,10,31.48,57.99,314.8,579.9
318,99,8,4.44,6,35.52,48
2155,863,11,68.4,111,752.4,1221
101,974,12,78.5,113,942,1356
1965,39,3,65.83,79.99,197.49,239.97
1087,670,9,13.38,24,120.42,216
79,965,6,51.38,82.18,308.28,493.08
483,17,12,15.71,22.99,188.52,275.88
1916,514,1,97.73,156.99,97.73,156.99
1825,921,7,87.12,91,609.84,637
1619,52,8,47.2,78.99,377.6,631.92
2756,287,7,48.59,52.99,340.13,370.93
186,737,11,90.12,104.99,991.32,1154.89
902,771,8,37.48,69,299.84,552
2702,795,14,88.29,167.99,1236.06,2351.86
2396,634,10,56.95,65.99,569.5,659.9
2807,294,10,95.36,351.62,953.6,3516.2
101,521,6,34.26,63.99,205.56,383.94
1051,397,7,42.45,73.99,297.15,517.93
1597,17,6,15.71,27.04,94.26,162.24
122,188,1,38.38,65.63,38.38,65.63
563,821,1,19.88,36.81,19.88,36.81
1070,654,14,17.17,21.99,240.38,307.86
127,795,12,88.29,173.1,1059.48,2077.2
1650,498,14,30.19,34.99,422.66,489.86
1273,445,11,59.99,126.17,659.89,1387.87
2160,450,3,62.76,82.99,188.28,248.97
386,796,13,85.52,160,1111.76,2080
2934,3,13,38.23,94.95,496.99,1234.35
237,995,11,82.91,156.99,912.01,1726.89
573,930,11,30.19,49.99,332.09,549.89
1344,670,8,13.38,24,107.04,192
1480,696,2,8.75,10.99,17.5,21.98
2302,508,4,70.77,211.51,283.08,846.04
1624,408,10,99.2,168.99,992,1689.9
1349,935,1,18.06,21,18.06,21
2665,104,13,61.08,92.99,794.04,1208.87
480,396,13,53.59,98.99,696.67,1286.87
1668,544,9,40.88,68,367.92,612
661,345,10,84.17,122,841.7,1220
2630,345,3,84.17,122,252.51,366
2725,590,1,40.26,61.99,40.26,61.99
465,176,13,86.21,141.99,1120.73,1845.87
2182,21,10,31.83,74.08,318.3,740.8
500,286,10,4.33,5.99,43.3,59.9
2751,103,5,15.46,51.3,77.3,256.5
2473,401,9,34.76,60.42,312.84,543.78
157,312,14,66.36,121,929.04,1694
907,986,12,6.67,15.36,80.04,184.32
2535,382,11,77.83,191.87,856.13,2110.57
657,808,9,88.45,134.99,796.05,1214.91
829,922,5,70.04,140.16,350.2,700.8
409,690,12,57.48,87,689.76,1044
2521,761,14,38.86,61.99,544.04,867.86
1127,436,14,35.88,133.5,502.32,1869
553,244,9,64.41,107.09,579.69,963.81
1767,470,8,21.86,32,174.88,256
2369,20,2,1.4,1.99,2.8,3.98
380,25,7,65.84,75,460.88,525
1423,134,13,45.79,55.49,595.27,721.37
288,51,6,98.47,173.99,590.82,1043.94
1501,874,12,6.48,6.99,77.76,83.88
1900,295,3,61.89,73.99,185.67,221.97
1024,87,9,79.75,87.99,717.75,791.91
1872,158,11,13.79,17,151.69,187
1912,42,6,43.76,53,262.56,318
